step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
256,CASH_OUT,188350.94,C1344856243,0.0,0.0,C583752856,1993758.64,2182109.58,0,0
380,CASH_IN,474.41,C1813640277,136.0,610.41,C927203615,327488.54,327014.13,0,0
355,PAYMENT,12068.68,C1680146593,0.0,0.0,M1522132910,0.0,0.0,0,0
405,CASH_IN,278980.77,C1566149803,783856.55,1062837.32,C1548848159,1147946.51,868965.74,0,0
401,PAYMENT,19562.89,C778040832,38560.0,18997.11,M1598357397,0.0,0.0,0,0
284,CASH_OUT,6254.11,C287252205,988.0,0.0,C2071110632,0.0,6254.11,0,0
397,PAYMENT,25332.29,C1033070844,25158.0,0.0,M1715116877,0.0,0.0,0,0
300,CASH_IN,27326.61,C725372813,495023.0,522349.61,C1217358061,869133.82,841807.21,0,0
174,CASH_OUT,31045.76,C1595490244,31045.76,0.0,C750943234,2081308.37,2112354.13,1,0
189,CASH_OUT,2339743.18,C1675131101,2339743.18,0.0,C550055858,0.0,2339743.18,1,0
9,CASH_OUT,359570.73,C196799432,34824.0,0.0,C114720259,0.0,359570.73,0,0
319,TRANSFER,1033878.67,C2083698154,1033878.67,0.0,C22852055,0.0,0.0,1,0
377,TRANSFER,207073.92,C691348755,0.0,0.0,C744809857,609803.84,816877.76,0,0
403,CASH_IN,163498.16,C1971771710,54631.0,218129.16,C626397110,0.0,0.0,0,0
255,PAYMENT,6144.3,C1255094254,0.0,0.0,M13588509,0.0,0.0,0,0
257,CASH_IN,190370.31,C1559227283,15285500.88,15475871.19,C1854337579,454391.06,264020.75,0,0
230,CASH_IN,28803.74,C644476948,15795995.57,15824799.31,C1456856698,33052.31,4248.57,0,0
625,TRANSFER,2480321.85,C1189052930,2480321.85,0.0,C1217650717,0.0,0.0,1,0
10,CASH_OUT,59011.98,C876063259,0.0,0.0,C1210504430,2541847.11,2600859.09,0,0
398,PAYMENT,2550.2,C53574147,0.0,0.0,M1743089510,0.0,0.0,0,0
284,PAYMENT,145.97,C630740725,2676.06,2530.1,M1861972077,0.0,0.0,0,0
401,CASH_OUT,288780.43,C1464079792,3322.0,0.0,C1586387680,0.0,288780.43,0,0
404,TRANSFER,15799.5,C1456110127,20404.0,4604.5,C1631632931,0.0,15799.5,0,0
373,PAYMENT,30745.39,C916804304,21590.0,0.0,M642721353,0.0,0.0,0,0
161,CASH_IN,98965.1,C1604231561,50648.43,149613.53,C1873687980,39365.67,0.0,0,0
356,CASH_IN,428770.31,C1338384253,24757.0,453527.31,C1247219739,0.0,0.0,0,0
312,CASH_OUT,6580427.81,C511307813,6580427.81,0.0,C377087678,0.0,6580427.81,1,0
381,CASH_OUT,130053.64,C443440232,0.0,0.0,C1449800937,456514.56,586568.2,0,0
249,TRANSFER,38036.91,C1225959038,329999.0,291962.09,C718416302,566643.88,604680.79,0,0
43,PAYMENT,44.01,C858829177,27326.0,27281.99,M286787031,0.0,0.0,0,0
282,TRANSFER,403176.92,C1936720232,0.0,0.0,C669771073,12385754.42,12788931.34,0,0
182,CASH_IN,333439.52,C1176592434,445859.0,779298.52,C1589422208,667790.09,334350.57,0,0
329,TRANSFER,798334.07,C1883460096,0.0,0.0,C1887843912,3499535.87,4297869.94,0,0
229,CASH_OUT,48011.51,C1714288166,7383.0,0.0,C1790191879,133031.69,181043.2,0,0
349,CASH_OUT,464100.65,C1782204514,155418.0,0.0,C1435927706,1494732.01,1958832.66,0,0
93,PAYMENT,9471.25,C1898199832,142435.0,132963.75,M1229451518,0.0,0.0,0,0
163,PAYMENT,1166.88,C120294115,0.0,0.0,M1200156233,0.0,0.0,0,0
354,CASH_IN,284976.21,C178902716,469.0,285445.21,C1712664272,706863.41,421887.2,0,0
331,CASH_OUT,224393.99,C1816137445,31909.0,0.0,C1481768444,0.0,224393.99,0,0
684,CASH_OUT,264842.37,C221834912,12482.0,0.0,C1863403944,877397.99,1142240.37,0,0
250,CASH_OUT,198956.46,C718552534,0.0,0.0,C917091212,1624209.92,1823166.38,0,0
308,TRANSFER,64783.51,C9088067,0.0,0.0,C248258642,376693.71,441477.22,0,0
665,TRANSFER,2799902.39,C691812309,2799902.39,0.0,C469925272,0.0,0.0,1,0
140,CASH_IN,142278.4,C104926306,1805376.46,1947654.86,C1056253635,2377693.55,2235415.15,0,0
185,PAYMENT,19197.09,C2115353955,0.0,0.0,M505735335,0.0,0.0,0,0
492,PAYMENT,2327.01,C1967663245,0.0,0.0,M1894791266,0.0,0.0,0,0
544,PAYMENT,10795.29,C1710122318,0.0,0.0,M1446827909,0.0,0.0,0,0
187,PAYMENT,2972.72,C1285623221,21444.0,18471.28,M856465400,0.0,0.0,0,0
22,PAYMENT,7587.2,C64192496,51004.0,43416.8,M270563163,0.0,0.0,0,0
475,CASH_OUT,9511.69,C1550140499,9511.69,0.0,C119015629,745613.01,755124.7,1,0
283,CASH_IN,162694.51,C2094371568,1960511.41,2123205.92,C1851845449,366511.04,203816.52,0,0
603,TRANSFER,1263340.66,C670652368,1263340.66,0.0,C526059376,0.0,0.0,1,0
376,CASH_IN,301566.27,C74937882,6880.0,308446.27,C1785991763,932604.33,631038.06,0,0
546,CASH_OUT,29821.34,C1293137663,0.0,0.0,C443492789,46550.05,76371.39,0,0
308,CASH_OUT,61585.84,C791703050,445.0,0.0,C2071014880,728215.4,789801.24,0,0
183,PAYMENT,11103.4,C157481363,166537.52,155434.12,M954810601,0.0,0.0,0,0
331,CASH_OUT,28769.59,C507421447,131496.84,102727.26,C570892215,425842.16,759033.46,0,0
364,CASH_OUT,3116889.41,C1369312276,3116889.41,0.0,C584026670,226218.51,3343107.92,1,0
44,CASH_OUT,12559.63,C200628013,0.0,0.0,C423093419,1871311.76,1883871.39,0,0
396,CASH_IN,133641.63,C728457588,49589.0,183230.63,C820385160,18292.03,0.0,0,0
141,CASH_IN,532227.84,C1325592034,1009718.8,1541946.64,C1490699709,972830.82,440602.98,0,0
324,CASH_OUT,373193.15,C1938683130,46993.0,0.0,C288678560,4587520.5,4960713.65,0,0
137,CASH_OUT,165988.16,C1124637011,20714.0,0.0,C1113044758,0.0,165988.16,0,0
355,PAYMENT,2318.25,C867074324,0.0,0.0,M1329159685,0.0,0.0,0,0
525,PAYMENT,10198.67,C1371333169,0.0,0.0,M1610729290,0.0,0.0,0,0
10,PAYMENT,19435.6,C2035052488,125.0,0.0,M1075209008,0.0,0.0,0,0
306,PAYMENT,12196.06,C2086375264,0.0,0.0,M1173458829,0.0,0.0,0,0
164,PAYMENT,6330.73,C302971750,0.0,0.0,M337829865,0.0,0.0,0,0
209,PAYMENT,2439.97,C336834320,221040.0,218600.03,M900811694,0.0,0.0,0,0
353,CASH_IN,179299.8,C117184834,13863424.05,14042723.85,C1514716047,180364.59,1064.79,0,0
130,CASH_OUT,42608.67,C819689,0.0,0.0,C912121326,711594.51,754203.17,0,0
350,PAYMENT,10818.4,C783818901,0.0,0.0,M848021901,0.0,0.0,0,0
242,CASH_OUT,509985.31,C1144385106,509985.31,0.0,C2013070624,0.0,509985.31,1,0
325,CASH_OUT,102164.98,C1813503494,0.0,0.0,C132321458,150817.62,252982.6,0,0
592,CASH_OUT,280661.16,C518590005,2774.0,0.0,C775203848,0.0,280661.16,0,0
179,CASH_IN,324504.57,C394862225,19910.0,344414.57,C1451694401,100489.98,0.0,0,0
162,CASH_IN,143705.97,C1987594423,203101.0,346806.97,C369794660,319765.69,176059.72,0,0
15,PAYMENT,4415.11,C689774746,10427.0,6011.89,M845694200,0.0,0.0,0,0
43,CASH_OUT,26688.09,C192534442,0.0,0.0,C234655084,365453.7,392141.79,0,0
469,PAYMENT,12721.36,C1729529754,355044.0,342322.64,M1037871445,0.0,0.0,0,0
241,CASH_OUT,130861.94,C203872004,0.0,0.0,C1557979171,206267.07,337129.01,0,0
373,PAYMENT,1126.79,C1832484666,51353.0,50226.21,M1214754398,0.0,0.0,0,0
11,CASH_OUT,215987.36,C1846880495,0.0,0.0,C2036762590,3008449.26,3224436.62,0,0
326,CASH_OUT,48182.94,C1968320558,0.0,0.0,C144735900,259315.24,352015.34,0,0
396,CASH_IN,425602.75,C1052398732,1038.0,426640.75,C1051010247,150080.74,0.0,0,0
240,CASH_OUT,103949.5,C259198981,103949.5,0.0,C837253504,0.0,103949.5,1,0
205,CASH_OUT,137054.76,C1182841704,21884.0,0.0,C1706697820,0.0,137054.76,0,0
324,CASH_OUT,142771.51,C652315275,221035.42,78263.9,C1955746028,16906170.7,17048942.21,0,0
395,PAYMENT,1933.41,C1698028692,0.0,0.0,M1277623468,0.0,0.0,0,0
327,CASH_OUT,384071.23,C190006252,0.0,0.0,C1825775199,69199935.27,69584006.5,0,0
592,CASH_OUT,8608.52,C1788448123,0.0,0.0,C184885832,480575.57,489184.09,0,0
11,PAYMENT,15192.06,C1871667527,3445.0,0.0,M1299364961,0.0,0.0,0,0
13,TRANSFER,1462465.2,C38653515,55387.0,0.0,C1043378345,169892.18,1632357.38,0,0
213,PAYMENT,1259.56,C1597592323,0.0,0.0,M1249772486,0.0,0.0,0,0
404,CASH_IN,296243.39,C1962043312,21319.0,317562.39,C2005061905,0.0,0.0,0,0
282,CASH_OUT,118846.81,C1581065166,0.0,0.0,C1119825254,438182.24,557029.04,0,0
255,PAYMENT,7662.85,C1556919424,25009.0,17346.15,M1612671494,0.0,0.0,0,0
20,CASH_OUT,330038.09,C1059751539,0.0,0.0,C439749139,4569878.17,5465852.87,0,0
9,PAYMENT,25570.69,C1060512514,4571493.23,4545922.54,M164017867,0.0,0.0,0,0
354,CASH_OUT,305743.4,C1655939721,0.0,0.0,C1270959981,3586559.11,3892302.52,0,0
523,CASH_OUT,120598.96,C2047262761,120598.96,0.0,C997122049,1284199.46,1404798.42,1,0
222,CASH_OUT,35759.12,C2078657417,35759.12,0.0,C242153254,528553.38,564312.49,1,0
523,TRANSFER,25819.42,C1090051893,25819.42,0.0,C1403321467,0.0,0.0,1,0
379,TRANSFER,284000.25,C1797578392,284000.25,0.0,C27924334,0.0,0.0,1,0
205,CASH_IN,302759.77,C1835124570,359.0,303118.77,C713374290,394644.48,91884.71,0,0
322,PAYMENT,20401.68,C333737642,11042.0,0.0,M159988125,0.0,0.0,0,0
14,CASH_OUT,266117.16,C500855755,10701.0,0.0,C1734994489,460150.99,1122382.99,0,0
304,CASH_OUT,94198.28,C1047746389,0.0,0.0,C1118321858,1284893.56,1379091.84,0,0
185,PAYMENT,42838.54,C292786979,67700.03,24861.49,M1054532133,0.0,0.0,0,0
94,CASH_OUT,137264.63,C1883055499,0.0,0.0,C1583185174,2392879.49,2530144.12,0,0
472,TRANSFER,63440.63,C1431701654,63440.63,0.0,C906449417,0.0,0.0,1,0
60,TRANSFER,581421.85,C1021314422,581421.85,0.0,C2062695733,0.0,0.0,1,0
536,CASH_OUT,285382.07,C2026773227,285382.07,0.0,C1098688796,0.0,285382.07,1,0
94,CASH_IN,52460.66,C1242784223,32033298.36,32085759.02,C1627363444,3157886.48,3105425.82,0,0
18,TRANSFER,1102133.9,C590103740,1102133.9,0.0,C1610372134,0.0,746575.95,1,0
205,PAYMENT,3909.69,C775379299,10758.0,6848.31,M1615257038,0.0,0.0,0,0
275,CASH_IN,14232.71,C736557520,2818412.62,2832645.32,C1639345856,694644.17,680411.47,0,0
135,CASH_OUT,313021.94,C1934194323,5055.0,0.0,C1632357016,0.0,309724.42,0,0
250,CASH_IN,239355.77,C895363303,15497438.34,15736794.11,C459757865,668177.11,428821.34,0,0
256,PAYMENT,37189.21,C1445470382,0.0,0.0,M1296437017,0.0,0.0,0,0
329,TRANSFER,554955.35,C1327892308,0.0,0.0,C1382326459,2729796.46,3284751.81,0,0
164,TRANSFER,569709.96,C412769399,0.0,0.0,C1890125108,991265.5,1560975.46,0,0
257,PAYMENT,27015.5,C623429837,78382.39,51366.89,M393531390,0.0,0.0,0,0
184,CASH_IN,145211.18,C153826049,206003.0,351214.18,C213886423,0.0,0.0,0,0
428,PAYMENT,528.48,C1592240924,0.0,0.0,M963604563,0.0,0.0,0,0
186,PAYMENT,7718.62,C1027014545,712.0,0.0,M1489598907,0.0,0.0,0,0
33,CASH_IN,97632.76,C830160814,31145.0,128777.76,C146391438,22498.05,0.0,0,0
306,CASH_IN,186420.54,C1023261291,16936.0,203356.54,C2098437340,366003.34,179582.8,0,0
301,CASH_IN,388683.78,C1946947661,301664.8,690348.58,C1225309817,5095772.72,4707088.94,0,0
694,CASH_OUT,71729.96,C1502070032,71729.96,0.0,C2082391847,604151.3,675881.26,1,0
299,CASH_IN,51730.37,C1304051492,6101.0,57831.37,C78024316,3430788.22,3379057.86,0,0
196,TRANSFER,1221900.21,C983611149,1221900.21,0.0,C691637954,0.0,0.0,1,0
259,CASH_IN,93024.99,C573734953,962684.0,1055708.99,C1180766587,0.0,0.0,0,0
208,CASH_OUT,134861.82,C246939575,134861.82,0.0,C1715366511,0.0,134861.82,1,0
43,TRANSFER,1339854.66,C1904763420,14846.0,0.0,C180339895,775809.88,2115664.55,0,0
683,TRANSFER,1023246.05,C1889241399,10448.0,0.0,C565660918,100644.19,1123890.24,0,0
377,TRANSFER,1438385.33,C1483016114,0.0,0.0,C1093129590,3726924.23,5165309.55,0,0
227,CASH_OUT,783255.86,C276210641,0.0,0.0,C1641578755,1123775.81,1907031.68,0,0
155,TRANSFER,272562.47,C1128012930,109.0,0.0,C1073551537,0.0,272562.47,0,0
277,PAYMENT,3628.12,C1958546284,67181.62,63553.5,M1832065308,0.0,0.0,0,0
740,TRANSFER,748139.48,C1183186026,748139.48,0.0,C1620658775,0.0,0.0,1,0
9,PAYMENT,6159.07,C2122146136,15527.0,9367.93,M1058771654,0.0,0.0,0,0
289,PAYMENT,13659.6,C736003483,0.0,0.0,M2043308469,0.0,0.0,0,0
355,CASH_IN,112188.32,C1924562399,4427695.16,4539883.49,C269156396,323898.81,211710.48,0,0
321,PAYMENT,12555.85,C2142909639,0.0,0.0,M656956910,0.0,0.0,0,0
255,PAYMENT,152.32,C2048374044,92429.74,92277.42,M216191588,0.0,0.0,0,0
406,PAYMENT,13139.09,C418389104,9.92,0.0,M2100470968,0.0,0.0,0,0
398,CASH_OUT,392102.82,C970362857,7078.0,0.0,C883071236,0.0,392102.82,0,0
234,TRANSFER,328558.37,C37429239,20796.0,0.0,C1017493326,0.0,328558.37,0,0
227,TRANSFER,2987825.86,C2119036948,26867.8,0.0,C881476481,6088714.38,9076540.24,0,0
83,CASH_OUT,1534926.96,C341046619,1534926.96,0.0,C1149435896,0.0,1534926.96,1,0
45,TRANSFER,2824.72,C2072903688,0.0,0.0,C371917971,3458770.25,3461594.98,0,0
232,TRANSFER,575656.52,C2049936929,83133.0,0.0,C691864844,0.0,575656.52,0,0
161,CASH_OUT,158282.7,C1369401051,0.0,0.0,C855753178,618205.55,776488.25,0,0
354,CASH_OUT,5046.24,C1565972234,0.0,0.0,C116991039,1375649.83,1380696.08,0,0
564,TRANSFER,55828.87,C76954571,55828.87,0.0,C1263626792,0.0,0.0,1,0
179,CASH_OUT,94982.47,C1306879234,0.0,0.0,C1174137162,1208074.21,1303056.68,0,0
39,PAYMENT,1647.51,C1382304390,0.0,0.0,M999421265,0.0,0.0,0,0
178,PAYMENT,683.01,C1763837071,48616.0,47932.99,M2097325003,0.0,0.0,0,0
233,CASH_IN,52258.23,C805848929,70100.0,122358.23,C1582539916,0.0,0.0,0,0
163,CASH_IN,31977.54,C906611379,22460405.63,22492383.17,C1248407405,3956051.54,3924074.0,0,0
304,TRANSFER,10000000.0,C304843295,0.0,0.0,C1812715311,20138531.66,30172032.46,0,0
276,PAYMENT,3880.85,C1205745843,123020.92,119140.07,M326188514,0.0,0.0,0,0
733,TRANSFER,905919.58,C1435012203,905919.58,0.0,C450820106,0.0,0.0,1,0
396,CASH_OUT,118063.79,C2065036681,58112.0,0.0,C2146574412,0.0,118063.79,0,0
428,CASH_IN,53174.47,C1040628983,4268909.3,4322083.77,C1409172544,162669.67,109495.2,0,0
19,TRANSFER,188643.63,C421383232,0.0,0.0,C1932062101,1998958.22,1789794.08,0,0
12,CASH_OUT,74411.78,C1880099063,12361.0,0.0,C803933143,1051577.52,1632455.01,0,0
19,CASH_OUT,132716.52,C916442991,15986.0,0.0,C1684117787,0.0,132716.52,0,0
156,PAYMENT,17847.32,C1956681926,0.0,0.0,M615865325,0.0,0.0,0,0
284,CASH_IN,5572.76,C1596106331,21064.0,26636.76,C939168439,801728.92,796156.16,0,0
298,TRANSFER,689012.85,C1026582316,222863.37,0.0,C315571651,4264399.8,4953412.65,0,0
403,CASH_OUT,199327.79,C302489336,0.0,0.0,C494827114,3058247.9,3257575.69,0,0
8,PAYMENT,20208.31,C1693825819,86227.63,66019.33,M1561760795,0.0,0.0,0,0
378,CASH_OUT,314693.04,C1574793932,0.0,0.0,C936164455,748348.72,1063041.75,0,0
38,CASH_IN,73352.53,C1751202837,4038809.32,4112161.86,C1324591205,77796.75,4444.22,0,0
307,CASH_IN,233559.6,C266625070,372774.05,606333.65,C138707774,2538278.14,2304718.54,0,0
279,PAYMENT,4207.34,C2104376909,9034.0,4826.66,M1536321007,0.0,0.0,0,0
535,CASH_OUT,72878.02,C1080600836,72878.02,0.0,C1836993798,55093.16,127971.18,1,0
277,CASH_OUT,621387.64,C1236437797,621387.64,0.0,C1300584821,85132.75,706520.39,1,0
188,PAYMENT,2083.59,C2598806,0.0,0.0,M1460183294,0.0,0.0,0,0
101,TRANSFER,127905.82,C697159622,127905.82,0.0,C2008752241,0.0,0.0,1,0
47,PAYMENT,8768.36,C847423973,51736.0,42967.64,M227153277,0.0,0.0,0,0
109,TRANSFER,3523089.46,C1036579486,3523089.46,0.0,C1338642414,0.0,0.0,1,0
376,PAYMENT,572.27,C870643862,198.0,0.0,M688014164,0.0,0.0,0,0
20,PAYMENT,27035.29,C163831960,176.0,0.0,M2130168878,0.0,0.0,0,0
259,CASH_OUT,20836.15,C1189266508,44573.74,23737.59,C2089626405,45580.0,1039587.63,0,0
255,CASH_IN,481721.71,C1872140541,392335.36,874057.07,C976382081,2398419.65,1916697.94,0,0
19,CASH_IN,25694.5,C329538432,505711.92,531406.42,C1225987265,3393757.94,3368063.44,0,0
141,CASH_OUT,92456.64,C550243648,0.0,0.0,C1716089529,1850908.86,1943365.5,0,0
332,PAYMENT,3488.34,C606432655,0.0,0.0,M1312240424,0.0,0.0,0,0
294,TRANSFER,70173.64,C1106741895,70173.64,0.0,C453454325,0.0,0.0,1,0
39,TRANSFER,755324.03,C770560791,208797.61,0.0,C2064279834,6028435.11,6783759.14,0,0
207,CASH_IN,32595.84,C1831697376,4236.0,36831.84,C1790207539,976790.57,944194.73,0,0
738,TRANSFER,814689.88,C2029041842,814689.88,0.0,C1023330867,0.0,0.0,1,0
326,CASH_OUT,330829.46,C1547590622,19244.0,0.0,C754185485,5304471.26,5635300.71,0,0
305,PAYMENT,899.91,C331648580,148188.0,147288.09,M580939322,0.0,0.0,0,0
382,TRANSFER,565346.12,C1418682514,565346.12,0.0,C1366479177,0.0,0.0,1,0
9,PAYMENT,10901.75,C395467405,0.0,0.0,M1541574860,0.0,0.0,0,0
39,TRANSFER,152042.16,C1118399210,152042.16,0.0,C104038589,0.0,0.0,1,0
133,CASH_IN,458.99,C861865171,1931944.4,1932403.39,C383694880,1651054.62,1650595.63,0,0
222,TRANSFER,1338487.47,C146036421,1338487.47,0.0,C423402109,0.0,0.0,1,0
363,CASH_OUT,7703574.71,C233751269,7703574.71,0.0,C300915892,0.0,7703574.71,1,0
227,CASH_OUT,87224.27,C536011592,90203.0,2978.73,C392439352,0.0,87224.27,0,0
347,CASH_IN,63724.16,C980490393,397261.0,460985.16,C1047869868,765775.28,702051.12,0,0
439,CASH_OUT,306419.73,C1806758197,306419.73,0.0,C1577735864,314156.56,620576.28,1,0
159,CASH_IN,207524.86,C1844343445,1948742.89,2156267.75,C208067071,1906995.1,1699470.24,0,0
374,CASH_IN,175704.01,C397045575,47853.0,223557.01,C1095260933,0.0,0.0,0,0
232,CASH_OUT,17907.11,C505288307,62572.0,44664.89,C1573118639,0.0,17907.11,0,0
595,PAYMENT,15455.35,C1087449539,463123.0,447667.65,M1619508974,0.0,0.0,0,0
130,CASH_OUT,9981.41,C1469766390,0.0,0.0,C1789768093,383681.34,393662.76,0,0
609,CASH_OUT,76133.19,C1871273131,76133.19,0.0,C1784771871,0.0,76133.19,1,0
214,CASH_OUT,85927.76,C1369097140,590.0,0.0,C434718109,695307.91,781235.67,0,0
211,CASH_OUT,2260.35,C1821261294,90516.0,88255.65,C641387614,0.0,2260.35,0,0
558,CASH_OUT,316877.85,C314495113,316877.85,0.0,C2019920995,0.0,316877.85,1,0
12,CASH_OUT,50703.96,C1547754191,0.0,0.0,C1803078638,1074271.66,1124975.62,0,0
207,PAYMENT,20309.53,C861314224,49217.0,28907.47,M431250344,0.0,0.0,0,0
617,TRANSFER,1013208.77,C45646600,1013208.77,0.0,C1927425831,0.0,0.0,1,0
330,PAYMENT,26352.32,C320245500,0.0,0.0,M2142124858,0.0,0.0,0,0
668,CASH_OUT,1576531.53,C2000069930,1576531.53,0.0,C1345448010,0.0,1576531.53,1,0
372,CASH_IN,469512.26,C1537328907,14202.0,483714.26,C529944934,0.0,0.0,0,0
318,CASH_OUT,688473.32,C1476270190,688473.32,0.0,C83742367,47171.96,735645.29,1,0
298,TRANSFER,5161033.81,C2037866544,14808.0,0.0,C618489656,0.0,5161033.81,0,0
18,TRANSFER,712384.57,C317517751,14915.0,0.0,C325785010,0.0,898534.62,0,0
181,CASH_OUT,50567.69,C2143488931,0.0,0.0,C1231297289,417814.27,468381.95,0,0
324,CASH_OUT,377534.84,C1943577646,0.0,0.0,C1915311099,576711.1,954245.94,0,0
260,CASH_IN,122388.55,C248040607,49618.0,172006.55,C1041666862,88920.22,0.0,0,0
682,CASH_OUT,5271.46,C1642527163,5271.46,0.0,C1423205265,11605234.19,11610505.64,1,0
214,CASH_OUT,2485467.28,C159949095,2485467.28,0.0,C2133680119,0.0,2485467.28,1,0
402,PAYMENT,1233.79,C793488894,624.0,0.0,M726157012,0.0,0.0,0,0
185,CASH_OUT,222627.65,C89027225,8537.18,0.0,C659320285,348058.22,570685.87,0,0
284,CASH_OUT,89779.82,C43992178,416.0,0.0,C864177631,3588237.44,3678017.26,0,0
448,CASH_OUT,77288.01,C1915243353,825.0,0.0,C1248131766,2985436.5,3062724.52,0,0
350,TRANSFER,3437686.7,C2071184891,0.0,0.0,C1283415889,5420708.67,8858395.37,0,0
276,CASH_OUT,92397.16,C1271727345,0.0,0.0,C1811206974,2319138.88,2411536.04,0,0
420,PAYMENT,13242.7,C292035804,302.0,0.0,M1555409779,0.0,0.0,0,0
235,PAYMENT,48791.84,C1960454172,0.0,0.0,M1177740149,0.0,0.0,0,0
333,PAYMENT,2365.29,C88353842,0.0,0.0,M997179427,0.0,0.0,0,0
133,CASH_OUT,47395.24,C596008132,5220.0,0.0,C799858765,0.0,47395.24,0,0
20,CASH_IN,60491.02,C530416409,956.0,61447.02,C1828563450,3999992.92,3939501.89,0,0
163,PAYMENT,463.76,C194444709,0.0,0.0,M1360248703,0.0,0.0,0,0
130,CASH_OUT,868260.54,C1107031790,9022.0,0.0,C533311481,0.0,868260.54,0,0
633,CASH_OUT,405400.26,C134085656,405400.26,0.0,C1027510242,707011.54,1112411.81,1,0
692,CASH_OUT,701697.49,C1124257950,701697.49,0.0,C1620887642,680160.57,1381858.06,1,0
300,CASH_OUT,154463.62,C289987977,0.0,0.0,C1486416528,346582.9,501046.52,0,0
331,CASH_OUT,210373.89,C531018731,343880.0,133506.11,C204359192,554740.26,765114.15,0,0
401,PAYMENT,504.23,C711154352,0.0,0.0,M1742069596,0.0,0.0,0,0
333,CASH_OUT,40663.57,C129397222,13980.0,0.0,C1222021955,530454.53,571118.1,0,0
37,CASH_OUT,139437.32,C573475687,0.0,0.0,C1211670018,2198545.81,2337983.13,0,0
21,PAYMENT,3783.47,C304803407,21231.0,17447.53,M2046811761,0.0,0.0,0,0
153,PAYMENT,8453.43,C2011121450,24836.0,16382.57,M297947807,0.0,0.0,0,0
256,CASH_OUT,40231.56,C1214281287,40231.56,0.0,C1355955638,23948.79,64180.35,1,0
351,CASH_OUT,302146.51,C146248138,0.0,0.0,C445278497,4262330.68,4564477.19,0,0
331,PAYMENT,8968.66,C1119036105,0.0,0.0,M1777793148,0.0,0.0,0,0
141,CASH_OUT,44909.84,C1117043835,0.0,0.0,C751324085,1200623.46,1245533.3,0,0
331,CASH_OUT,32004.02,C1398639074,128060.0,96055.98,C1507409107,0.0,32004.02,0,0
15,CASH_OUT,191092.64,C479396884,0.0,0.0,C943450002,251181.9,503660.46,0,0
188,CASH_IN,359376.19,C413075054,9949490.84,10308867.03,C1295803638,807001.95,447625.76,0,0
136,PAYMENT,8015.65,C1470897326,104750.0,96734.35,M330949199,0.0,0.0,0,0
250,PAYMENT,11991.78,C1972020057,102807.0,90815.22,M62752074,0.0,0.0,0,0
19,PAYMENT,9056.99,C620007536,0.0,0.0,M724183253,0.0,0.0,0,0
135,TRANSFER,1138908.2,C1661515503,163.0,0.0,C763292738,0.0,1138908.2,0,0
156,CASH_IN,73416.32,C1191592624,903060.18,976476.5,C1066520241,234072.88,160656.56,0,0
202,PAYMENT,7144.88,C906250351,0.0,0.0,M1329296993,0.0,0.0,0,0
42,PAYMENT,7371.0,C530248833,98085.83,90714.83,M528202729,0.0,0.0,0,0
18,CASH_OUT,129012.44,C312688285,0.0,0.0,C1694083028,143892.67,272905.11,0,0
210,CASH_IN,110319.72,C183803618,1739.0,112058.72,C275005493,23706.41,0.0,0,0
282,CASH_IN,202935.09,C1501949625,0.0,202935.09,C2093902592,5493895.53,5290960.44,0,0
201,TRANSFER,662276.78,C1795788636,662276.78,0.0,C772286572,0.0,0.0,1,0
133,PAYMENT,27504.49,C730405826,0.0,0.0,M1849357612,0.0,0.0,0,0
14,CASH_IN,253633.46,C391894318,4145377.34,4399010.8,C1297401768,1013708.43,870486.51,0,0
395,CASH_OUT,53459.78,C513146782,30643.0,0.0,C146680149,0.0,53459.78,0,0
9,PAYMENT,6498.22,C96899586,87118.6,80620.37,M797105597,0.0,0.0,0,0
132,CASH_IN,141700.34,C55792746,1619483.29,1761183.62,C43692071,418347.52,276647.19,0,0
276,TRANSFER,1567591.24,C1295443216,1567591.24,0.0,C1682101725,0.0,0.0,1,0
184,DEBIT,30167.47,C1138893798,0.0,0.0,C850156849,482691.56,512859.03,0,0
190,PAYMENT,4136.05,C1231366297,15666.0,11529.95,M1485213646,0.0,0.0,0,0
208,PAYMENT,12662.34,C857789806,0.0,0.0,M19483269,0.0,0.0,0,0
15,TRANSFER,582256.95,C23398701,0.0,0.0,C1726786375,1522821.8,2254149.82,0,0
588,CASH_IN,282885.81,C1720747929,182015.0,464900.81,C1458190684,22989216.67,22706330.85,0,0
211,CASH_OUT,255004.51,C1335907807,27767.0,0.0,C366725855,2098816.17,2353820.69,0,0
203,CASH_OUT,81376.45,C1509455477,0.0,0.0,C1641096856,231026.85,545945.84,0,0
399,CASH_OUT,160505.0,C357352844,0.0,0.0,C1901688855,640379.49,800884.49,0,0
186,PAYMENT,17053.79,C1997095256,22329.0,5275.21,M92312216,0.0,0.0,0,0
177,CASH_OUT,24852.37,C383754515,0.0,0.0,C267412482,767593.08,792445.44,0,0
284,PAYMENT,12576.48,C1935092918,10086.0,0.0,M1892509915,0.0,0.0,0,0
132,CASH_IN,153687.15,C1475739006,2054039.52,2207726.67,C140909631,699942.08,546254.93,0,0
36,TRANSFER,140386.32,C159845926,3058.0,0.0,C1827142412,6071742.78,6212129.09,0,0
